Sauwli Sindhi Book 8,"Oxford University Press is offering a new course for teaching Sindhi language to classes 1 to 5. The purpose of these books is to develop students&rsquo; ability to read, write, understand, and communicate. The lessons are designed to teach the basics of Sindhi language, increase vocabulary and usage in daily life.  

The text consists of prose as well as poetry. Also included are stimulating exercises and activities in comprehension and grammar which will enable young students to learn Sindhi language with interest and ease. This course will benefit Sindhi speaking as well as non-Sindhi speaking students.
",PKR 200,Ali Muhammad Soomro,9780199404124,,School Textbooks / Sindhi,,Paperback,,,images/9780199404124.jpg,https://oup.com.pk/school-textbooks/sindhi/sindhi-book-587.html
Sauwli Sindhi Teaching Guide 1,"Oxford University Press is offering a new course for teaching Sindhi language to classes 1 to 5. The purpose of these books is to develop students&rsquo; ability to read, write, understand, and communicate. The lessons are designed to teach the basics of Sindhi language, increase vocabulary and usage in daily life.  

The text consists of prose as well as poetry. Also included are stimulating exercises and activities in comprehension and grammar which will enable young students to learn Sindhi language with interest and ease. This course will benefit Sindhi speaking as well as non-Sindhi speaking students.
",Price available on request,Gul Muhammad Soomro,9780199406272,,School Textbooks / Sindhi,,Paperback,,,images/9780199406272.jpg,https://oup.com.pk/school-textbooks/sindhi/sauwli-sindhi-teaching-guide-1.html
Sauwli Sindhi Teaching Guide 2,"Oxford University Press is offering a new course for teaching Sindhi language to classes 1 to 5. The purpose of these books is to develop students&rsquo; ability to read, write, understand, and communicate. The lessons are designed to teach the basics of Sindhi language, increase vocabulary and usage in daily life.  

The text consists of prose as well as poetry. Also included are stimulating exercises and activities in comprehension and grammar which will enable young students to learn Sindhi language with interest and ease. This course will benefit Sindhi speaking as well as non-Sindhi speaking students.
",Teaching Guide,Gul Muhammad Soomro,9780199406289,,School Textbooks / Sindhi,,Paperback,,,images/9780199406289.jpg,https://oup.com.pk/school-textbooks/sindhi/sauwli-sindhi-teaching-guide-283.html
Sauwli Sindhi Teaching Guide 3,"Oxford University Press is offering a new course for teaching Sindhi language to classes 1 to 5. The purpose of these books is to develop students&rsquo; ability to read, write, understand, and communicate. The lessons are designed to teach the basics of Sindhi language, increase vocabulary and usage in daily life.  

The text consists of prose as well as poetry. Also included are stimulating exercises and activities in comprehension and grammar which will enable young students to learn Sindhi language with interest and ease. This course will benefit Sindhi speaking as well as non-Sindhi speaking students.
",Teaching Guide,Gul Muhammad Soomro,9780199406296,,School Textbooks / Sindhi,,Paperback,,,images/9780199406296.jpg,https://oup.com.pk/school-textbooks/sindhi/sauwli-sindhi-teaching-guide-284.html
Sauwli Sindhi Teaching Guide 4,"Oxford University Press is offering a new course for teaching Sindhi language to classes 1 to 5. The purpose of these books is to develop students&rsquo; ability to read, write, understand, and communicate. The lessons are designed to teach the basics of Sindhi language, increase vocabulary and usage in daily life.  

The text consists of prose as well as poetry. Also included are stimulating exercises and activities in comprehension and grammar which will enable young students to learn Sindhi language with interest and ease. This course will benefit Sindhi speaking as well as non-Sindhi speaking students.
",Teaching Guide,Gul Muhammad Soomro,9780199406302,,School Textbooks / Sindhi,,Paperback,,,images/9780199406302.jpg,https://oup.com.pk/school-textbooks/sindhi/sauwli-sindhi-teaching-guide-285.html
Sauwli Sindhi Teaching Guide 5,"Oxford University Press is offering a new course for teaching Sindhi language to classes 1 to 5. The purpose of these books is to develop students&rsquo; ability to read, write, understand, and communicate. The lessons are designed to teach the basics of Sindhi language, increase vocabulary and usage in daily life.  

The text consists of prose as well as poetry. Also included are stimulating exercises and activities in comprehension and grammar which will enable young students to learn Sindhi language with interest and ease. This course will benefit Sindhi speaking as well as non-Sindhi speaking students.
",Teaching Guide,Gul Muhammad Soomro,9780199406319,,School Textbooks / Sindhi,,Paperback,,,images/9780199406319.jpg,https://oup.com.pk/school-textbooks/sindhi/sauwli-sindhi-teaching-guide-286.html
Sauwli Sindhi Teaching Guide 6,"Oxford University Press is offering a new course for teaching Sindhi language to classes 1 to 5. The purpose of these books is to develop students&rsquo; ability to read, write, understand, and communicate. The lessons are designed to teach the basics of Sindhi language, increase vocabulary and usage in daily life.  

The text consists of prose as well as poetry. Also included are stimulating exercises and activities in comprehension and grammar which will enable young students to learn Sindhi language with interest and ease. This course will benefit Sindhi speaking as well as non-Sindhi speaking students.
",Teaching Guide,Ashok Kumar Khatri,9780199406326,,School Textbooks / Sindhi,,Paperback,,,images/9780199406326.jpg,https://oup.com.pk/school-textbooks/sindhi/sauwli-sindhi-teaching-guide-287.html
Sauwli Sindhi Teaching Guide 7,"Oxford University Press is offering a new course for teaching Sindhi language to classes 1 to 5. The purpose of these books is to develop students&rsquo; ability to read, write, understand, and communicate. The lessons are designed to teach the basics of Sindhi language, increase vocabulary and usage in daily life.  

The text consists of prose as well as poetry. Also included are stimulating exercises and activities in comprehension and grammar which will enable young students to learn Sindhi language with interest and ease. This course will benefit Sindhi speaking as well as non-Sindhi speaking students.
",Teaching Guide,Ashok Kumar Khatri,9780199406333,,School Textbooks / Sindhi,,Paperback,,,images/9780199406333.jpg,https://oup.com.pk/school-textbooks/sindhi/sauwli-sindhi-teaching-guide-288.html
Sauwli Sindhi Teaching Guide 8,"Oxford University Press is offering a new course for teaching Sindhi language to classes 1 to 5. The purpose of these books is to develop students&rsquo; ability to read, write, understand, and communicate. The lessons are designed to teach the basics of Sindhi language, increase vocabulary and usage in daily life.  

The text consists of prose as well as poetry. Also included are stimulating exercises and activities in comprehension and grammar which will enable young students to learn Sindhi language with interest and ease. This course will benefit Sindhi speaking as well as non-Sindhi speaking students.
",Teaching Guide,Ashok Kumar Khatri,9780199406340,,School Textbooks / Sindhi,,Paperback,,,images/9780199406340.jpg,https://oup.com.pk/school-textbooks/sindhi/sauwli-sindhi-teaching-guide-289.html
A Bunny Rabbit’s Wish,"Bunny rabbit wants to see the world from up high&hellip;  

He can&rsquo;t fly like a bird or jump like a kangaroo.  

He is sad until he has an idea!  

Read the story to find out how he fulfills his wish.
Author Description  

Farida Mirza is a Psychology lecturer, an English instructor, a technical writer, a mother and a grandmother. She is the author of Suraj the Tiger Cub, A Bunny Rabbit&rsquo;s Wish, Hala&rsquo;s Window, Baboo&rsquo;s Dream and Three Magic Keys to Good Health, all OUP publications.
",PKR 205,Farida Mirza,9780199402007,,Children's Books,,Paperback,,,images/9780199402007.jpg,https://oup.com.pk/children-sbooks/readers-a-bunny-rabbit-s-wish.html
A Children's History of Punjab (English Version),"In this book, which begins in the pre-partition days, a young girl Abida's Interest in the history of Punjab is developed when she asks her uncle to tell her about the history of 'the land of five rivers' and to take her to explore the historic sites of this land.  

As she learns about foreign invasions, Buddhist influence, romantic legends, the contribution of the Mughal emperors and the British, Abida is so fascinated by the story of Punjab that she grows up to become a historian herself!
",PKR 370,Hamida Khuhro,9780199066827,,Children's Books,,Paperback,,,images/9780199066827.jpg,https://oup.com.pk/children-sbooks/a-children-s-history-of-punjab-english-version.html
A Children's History of Sindh (Sindhi Version),"This book introduces children to the rich history of Sindh--a land that was home to one of the oldest civilizations of the world. Beautifully illustrated, this book not only traces the footsteps of the invaders and foreigners who set foot in Sindh—from the Aryans, Persians, Greeks, and Arabs to the Mughals and finally, the British—but also talks about the local dynasties that left their mark. This title has also been translated in Urdu.
",PKR 275,Hamida Khuhro,9780199066131,,Children's Books,,Paperback,,,images/9780199066131.jpg,https://oup.com.pk/children-sbooks/a-children-s-history-of-sindh-sindhi-version.html
A Children's History of Sindh (Urdu Version),"This book introduces children to the rich history of Sindh—a land that was home to one of the oldest civilizations of the world. Beautifully illustrated, this book not only traces the footsteps of the invaders and foreigners who set foot in Sindh—from the Aryans, Persians, Greeks, and Arabs to the Mughals and finally, the British—but also talks about the local dynasties that left their mark. This title has also been translated in Sindhi.
",PKR 275,Hamida Khuhro,9780199066117,,Children's Books,,Paperback,,,images/9780199066117.jpg,https://oup.com.pk/children-sbooks/a-children-s-history-of-sindh-urdu-version.html
A Flower’s Song,"If you were a little seed, safe and warm, nestled down in the earth, wouldn’t you always want to stay there? This is the story of how one gul-e-abbas breaks out of her safe home and grows outwards and upwards, towards the light. But if even the most beautiful flower must fade and die, what is the purpose of life?  A poignant tale of how the meaning of one life is to bring joy to another.
Author Description  

This folktale has been retold by India&rsquo;s third President, Dr Zakir Husain. &lsquo;For all children,&rsquo; he wrote, &lsquo;the first books they read are the key to the magic of the world.&rsquo;  

Translated into English, by the author&rsquo;s great-granddaughter Samina Mishra, these books will delight anyone learning to read for the first time, and are perfect for parents and teachers to read aloud. With colourful illustrations and simple text, they can unlock the wonderful world of a child&rsquo;s imagination&hellip;
",PKR 115,Zakir Husain </br> Illustrations by Pooja Pottenkulam,9780199405411,,Children's Books,,Paperback,,,images/9780199405411.jpg,https://oup.com.pk/children-sbooks/a-flower-s-song.html
A Silly Story of Bondaland,"Through pictures and words, these books offer children opportunities to experience several worlds—of people, places, animals, birds, trees, colours, shapes, and ideas. From the strong, clear lines of folkbased illustrations introducing concepts of line and circle, letters of the alphabet, sound words, to folk tales coloured with local art forms, ecology lessons to gripping adventure stories, history, and geography blend in narrative and picture.
",PKR 205,Shamim Padamsee,9780199067930,,Children's Books,,Paperback,,,images/9780199067930.jpg,https://oup.com.pk/children-sbooks/readers-a-silly-story-of-bondaland.html
A Squirrel in Trouble,"Sipi Squirrel adores her older brother Tipu and wishes to be like him; so, she copies everything he does. Tipu is annoyed and shows it. Their mother agrees with Tipu, making Sipi really unhappy. Then, Sipi does something that makes her troubles disappear.
Author Description  

Farida Mirza is a Psychology lecturer, an English instructor, a technical writer, a mother and a grandmother. She is the author of Suraj the Tiger Cub, A Bunny Rabbit&rsquo;s Wish, Hala&rsquo;s Window, Baboo&rsquo;s Dream and Three Magic Keys to Good Health, all OUP publications.
",PKR 250,Farida Mirza,9780199404858,,Children's Books,,Paperback,,,images/9780199404858.jpg,https://oup.com.pk/children-sbooks/a-squirrel-in-trouble.html
Aik Chaman kay Phool Hain Saaray,,PKR 170,"Meet our friends, Naveed, Ali, Miriam, Iqra, and Komal. They show us that all kids are alike, even if they are a little different. They have strengths and weaknesses, likes and dislikes, they love their families and friends who also love them. Sometimes they have fun and at other times they face difficulties—just like all the other kids. This book is designed to teach children early on about inclusion: that people with a disability are able to do many things and are not someone to fear. In fact, sometimes not having one faculty makes something else better than most people’s. But the real lesson is that we are all human and really just the same.",9780199067381,,Children's Books,,Paperback,,,images/9780199067381.jpg,https://oup.com.pk/children-sbooks/aik-chaman-kay-phool-hain-saaray.html
Amai and the Banyan Tree,"Through pictures and words, these books offer children opportunities to experience several worlds&mdash;of people, places, animals, birds, trees, colours, shapes, and ideas. From the strong, clear lines of folk tale-based illustrations that introduce concepts of line and circle, letters of the alphabet, sound words&mdash;to folk tales coloured with local art forms, ecology lessons, and gripping adventure stories&mdash;history and geography blend in narrative and picture.  

Ma Banyan is very sad and Seema and Ali can&rsquo;t understand why. So Amai, the bird of light, turns into a shooting star and takes them both on a very exciting and educational journey, by the end of which Seema and Ali know what to do to make Ma Banyan happy.
",PKR 205,Fauzia Aziz Minallah,9780199066148,,Children's Books,,Paperback,,,images/9780199066148.jpg,https://oup.com.pk/children-sbooks/readers-amai-and-the-banyan-tree.html
Amai’s Mohenjo Daro Adventure,"It all starts when Seema and Ali find a picture of a unicorn in a book about Mohenjo Daro&hellip;  

Their friend Amai, the bird of light, takes them back in time to the ancient civilization of Mohenjo Daro where the King Priest himself gives them a guided tour of the clean, well-planned city and what they learn about Mohenjo Daro leaves them amazed.
",PKR 255,Fauzia Aziz Minallah,9780199403479,,Children's Books,,Paperback,,,images/9780199403479.jpg,https://oup.com.pk/children-sbooks/readers-amai-s-mohenjo-daro-adventure.html
Anansi’s New Web,"One morning, Anansi’s web is broken by a strong breeze.  This story is about how the cunning spider goes about making a brand new web—without doing any hard work himself!
",PKR 235,Chitra Sounder,9780199403585,,Children's Books,,Paperback,,,images/9780199403585.jpg,https://oup.com.pk/children-sbooks/anansi-s-new-web.html
Aunty Mouse,"Tashi Doma, a poor orphan girl, finds unexpected riches when she topples down a mouse hole and is befriended by its charming occupant, Aunty Mouse.  But when a spoilt, rich brat tries to repeat the experience, her gifts are quite the opposite!
Author Description  

A delightful folktale from Bhutan, retold by one of the country&rsquo;s leading writers, Kunzang Choden, and illustrated by Pema Tshering, an artist and founding member of Volunteer Artist Studio Thimphu (VAST), Bhutan.
",PKR 195,"A traditional folktale from Bhutan

Retold by Kunzang Choden </br> Illustrated by Pema Tshering",9780199405534,,Children's Books / Readers,,Paperback,,,images/9780199405534.jpg,https://oup.com.pk/children-sbooks/readers/aunty-mouse.html
Baboo’s Dream,"Oh no! The numbers on Baboo’s clock have been knocked into the sea! How will he tell the time now?
Author Description  

Farida Mirza is a Psychology lecturer, an English instructor, a technical writer, a mother and a grandmother. She is the author of Suraj the Tiger Cub, A Bunny Rabbit&rsquo;s Wish, Hala&rsquo;s Window, Baboo&rsquo;s Dream and Three Magic Keys to Good Health, all OUP publications.
",PKR 255,Farida Mirza,9780199402014,,Children's Books / Readers,,Paperback,,,images/9780199402014.jpg,https://oup.com.pk/children-sbooks/readers/readers-baboo-s-dream.html
"Blowing Hot, Blowing Cold","Blowing Hot, Blowing Cold is a charming fable of one ordinary woodcutter&rsquo;s apparently magical breath brings to life the wonder and mystery of the simplest things in life.
Author Description  

This folktale has been retold by India&rsquo;s third President, Dr Zakir Husain. &lsquo;For all children,&rsquo; he wrote, &lsquo;the first books they read are the key to the magic of the world.&rsquo;  

Translated into English, by the author&rsquo;s great-granddaughter Samina Mishra, these books will delight anyone learning to read for the first time, and are perfect for parents and teachers to read aloud. With colourful illustrations and simple text, they can unlock the wonderful world of a child&rsquo;s imagination&hellip;  

Other books by Zakir Husain:  

&bull;&nbsp;&nbsp;A Flower&rsquo;s Song  

&bull;&nbsp;The Puri that Ran Away  

&bull;&nbsp;&nbsp;Little Chicken in a Hurry
",PKR 115,Zakir Husain </br> Illustrations by Pooja Pottenkulam,9780199405435,,Children's Books / Readers,,Paperback,,,images/9780199405435.jpg,https://oup.com.pk/children-sbooks/readers/blowing-hot-blowing-cold.html
Broadway Literature Reader 1,"Broadway is a complete course in English. Based on sound language learning principles, it is designed to cater for the learners&rsquo; linguistic and communicative needs. The texts are carefully graded, and both simple and challenging tasks have been included for use in mixed-ability classes. An attractive layout and colourful illustrations add to the visual appeal of the package.  

Key Features:  Two child-friendly and absorbing Primers form the bedrock of this multi-skill course  The Coursebook provides a rich reading experience through a medley of stories, poems, folktales, fables, plays, interviews, biographies, and autobiographical texts  The Literature Reader is an essential supplement to the Coursebook, designed to chisel the learners&rsquo; interpretative skills and to provide them a rich literary experience  The Workbook is a vital resource for users of Broadway, with three functions: a curricular complement to the Course book, a language practice book, and an examination aid  The Teaching Guides provides the teacher with crisp notes on the pedagogical aspects of the course, a key to the exercises in the Coursebook, Workbook, and Literature Reader; and innovative teaching aids  The CDs include audio material for listening tasks given in the Coursebooks, Workbooks, and the poems from the Literature Readers
",PKR 230,A Multi-Skill Course in English,9780195479324,,Children's Books / Readers,,Paperback,,,images/9780195479324.jpg,https://oup.com.pk/children-sbooks/readers/broadway-literature-reader-1.html
Oxford Playscripts: Brother in the Land,,PKR 870,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing.  

Features:  

&bull; Introduce students to reading or performing drama with classic and modern plays 
&bull; Enhance your drama teaching with detailed introductions and notes 
&bull; Increase your students&rsquo; understanding with the range of activities",9780198396321,,Children's Books / Drama,,Paperback,,,images/9780198396321.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-brother-in-the-land.html
Oxford Playscripts: Frankenstein,,Price available on request,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing.",9780198314981,,Children's Books / Drama,,N/A,,,images/9780198314981.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-frankenstein.html
Oxford Playscripts: Johnny and the Dead,,Price available on request,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing. Rights. For sale in Pakistan only.",9780198314929,,Children's Books / Drama,,N/A,,,images/9780198314929.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-johnny-and-the-dead.html
Oxford Playscripts: Lady Macbeth,,Price available on request,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing.",9780198320838,,Children's Books / Drama,,Paperback,,,images/9780198320838.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-lady-macbeth.html
Oxford Playscripts: The Amazing Maurice and his Educated Rodents,,Price available on request,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing. Rights. For sale in Pakistan only.",9780198314943,,Children's Books / Drama,,N/A,,,images/9780198314943.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-the-amazing-maurice-and-his-educated-rodents.html
Oxford Playscripts: The Canterbury Tales,,Price available on request,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing.",9780198320630,,Children's Books / Drama,,N/A,,,images/9780198320630.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-the-canterbury-tales.html
Oxford Playscripts: The Demon Headmaster,,Price available on request,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing. Rights. For sale in Pakistan only.",9780198320647,,Children's Books / Drama,,N/A,,,images/9780198320647.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-the-demon-headmaster.html
Oxford Playscripts: The Devil Walks,,Price available on request,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing.  

Features:  

&bull; Introduce students to reading or performing drama with classic and modern plays 
&bull; Enhance your drama teaching with detailed introductions and notes 
&bull; Increase your students&rsquo; understanding with the range of activities",9780199138012,,Children's Books / Drama,,N/A,,,images/9780199138012.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-the-devil-walks.html
Oxford Playscripts: The Garbage King,,Price available on request,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing.  

Features:  

&bull; Introduce students to reading or performing drama with classic and modern plays 
&bull; Enhance your drama teaching with detailed introductions and notes 
&bull; Increase your students&rsquo; understanding with the range of activities",9780199138029,,Children's Books / Drama,,N/A,,,images/9780199138029.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-the-garbage-king.html
Oxford Playscripts: The Snake-Stone,,Price available on request,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing.",9780198320876,,Children's Books / Drama,,Paperback,,,images/9780198320876.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-the-snake-stone.html
Oxford Playscripts: The Turbulent Term of Tike Tyler,,PKR 870,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing.  

Features:  

&bull; Introduce students to reading or performing drama with classic and modern plays 
&bull; Enhance your drama teaching with detailed introductions and notes 
&bull; Increase your students&rsquo; understanding with the range of activities",9780198395829,,Children's Books / Drama,,Paperback,,,images/9780198395829.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-the-turbulent-term-of-tike-tyler.html
Oxford Playscripts: The Valley of Fear,,PKR 870,"This is a series of classic and modern classroom-friendly plays, from an exciting range of authors, which are ideal for introducing pre- and post-1914 texts. The playscripts contain activities to develop skills such as speaking and listening, and close textual analysis, whilst acting as a springboard for personal writing.  

Features:  

&bull; Introduce students to reading or performing drama with classic and modern plays 
&bull; Enhance your drama teaching with detailed introductions and notes 
&bull; Increase your students&rsquo; understanding with the range of activities",9780198396314,,Children's Books / Drama,,Paperback,,,images/9780198396314.jpg,https://oup.com.pk/children-sbooks/drama/oxford-playscripts-the-valley-of-fear.html
Oxford School Shakespeare: Coriolanus,"Oxford School Shakespeare is the well-established series which helps all your students understand and enjoy Shakespeare&rsquo;s plays. All plays contain the complete, unabridged text, accompanied by clear and concise notes, and illustrations to help understanding.  

The plays contain clear student&rsquo;s notes with detailed explanations of difficult words and passages, plot synopses, summaries of individual scenes, and notes on the main characters. Plot summaries are provided at the beginning of each scene to ensure that students understand the story, and a range of thought-provoking classroom activities engage your students in the plays. In addition, examination practice and background information on Elizabethan England are included to provide extra support for your planning.
",Price available on request,"Bringing Shakespeare to all your students!

Editor: Roma Gill",9780198390374,,Children's Books / Drama,,Paperback,,,images/9780198390374.jpg,https://oup.com.pk/children-sbooks/drama/oxford-school-shakespeare-coriolanus.html
Oxford School Shakespeare: Hamlet,,Price available on request,"Oxford School Shakespeare is a well-established series which helps all your students understand and enjoy Shakespeare’s plays. All plays contain the complete, unabridged text, accompanied by clear and concise notes and illustrations to help understanding.  The plays contain clear student’s notes with detailed explanations of difficult words and passages, plot synopses, summaries of individual scenes and notes on the main characters. Plot summaries are provided at the beginning of each scene to ensure that students understand the story, and a range of thought-provoking classroom activities engage your students in the plays. In addition, examination practice and background information on Elizabethan England are included to provide extra support for your planning.",9780198328704,,Children's Books / Drama,,Paperback,,,images/9780198328704.jpg,https://oup.com.pk/children-sbooks/drama/oxford-school-shakespeare-hamlet.html
Oxford School Shakespeare: Julius Caesar,"Oxford School Shakespeare is the well-established series which helps all your students understand and enjoy Shakespeare&rsquo;s plays. All plays contain the complete, unabridged text, accompanied by clear and concise notes, and illustrations to help understanding.  

The plays contain clear student&rsquo;s notes with detailed explanations of difficult words and passages, plot synopses, summaries of individual scenes, and notes on the main characters. Plot summaries are provided at the beginning of each scene to ensure that students understand the story, and a range of thought-provoking classroom activities engage your students in the plays. In addition, examination practice and background information on Elizabethan England are included to provide extra support for your planning.
",Price available on request,"Bringing Shakespeare to all your students!

Editor: Roma Gill",9780198328681,,Children's Books / Drama,,Paperback,,,images/9780198328681.jpg,https://oup.com.pk/children-sbooks/drama/oxford-school-shakespeare-julius-caesar.html
Oxford School Shakespeare: King Lear,"Oxford School Shakespeare is the well-established series which helps all your students understand and enjoy Shakespeare&rsquo;s plays. All plays contain the complete, unabridged text, accompanied by clear and concise notes, and illustrations to help understanding.  

The plays contain clear student&rsquo;s notes with detailed explanations of difficult words and passages, plot synopses, summaries of individual scenes, and notes on the main characters. Plot summaries are provided at the beginning of each scene to ensure that students understand the story, and a range of thought-provoking classroom activities engage your students in the plays. In addition, examination practice and background information on Elizabethan England are included to provide extra support for your planning.
",Price available on request,"Bringing Shakespeare to all your students!

Editor: Roma Gill",9780198392224,,Children's Books / Drama,,Paperback,,,images/9780198392224.jpg,https://oup.com.pk/children-sbooks/drama/oxford-school-shakespeare-king-lear.html
Oxford School Shakespeare: Macbeth,"Oxford School Shakespeare is a well-established series which helps all your students understand and enjoy Shakespeare’s plays. All plays contain the complete, unabridged text, accompanied by clear and concise notes and illustrations to help understanding. The plays contain clear student’s notes with detailed explanations of difficult words and passages, plot synopses, summaries of individual scenes and notes on the main characters. Plot summaries are provided at the beginning of each scene to ensure that students understand the story and a range of thoughtprovoking classroom activities engage your students in the plays. In addition, examination practice and background information on Elizabethan England are included to provide extra support for your planning. Rights. For sale in Pakistan only.
",Price available on request,Editor: Roma Gill,9780198324003,,Children's Books / Drama,,Paperback,,,images/9780198324003.jpg,https://oup.com.pk/children-sbooks/drama/oxford-school-shakespeare-macbeth.html
Oxford School Shakespeare: Measure for Measure,"Oxford School Shakespeare is the well-established series which helps all your students understand and enjoy Shakespeare&rsquo;s plays. All plays contain the complete, unabridged text, accompanied by clear and concise notes, and illustrations to help understanding.  

The plays contain clear student&rsquo;s notes with detailed explanations of difficult words and passages, plot synopses, summaries of individual scenes, and notes on the main characters. Plot summaries are provided at the beginning of each scene to ensure that students understand the story, and a range of thought-provoking classroom activities engage your students in the plays. In addition, examination practice and background information on Elizabethan England are included to provide extra support for your planning.
",Price available on request,"Bringing Shakespeare to all your students!

Editor: Roma Gill",9780198393351,,Children's Books / Drama,,Paperback,,,images/9780198393351.jpg,https://oup.com.pk/children-sbooks/drama/oxford-school-shakespeare-measure-for-measure.html
Oxford School Shakespeare: Much Ado About Nothing,,Price available on request,"Oxford School Shakespeare is a well-established series which helps all your students understand and enjoy Shakespeare’s plays. All plays contain the complete, unabridged text, accompanied by clear and concise notes and illustrations to help understanding.  The plays contain clear student’s notes with detailed explanations of difficult words and passages, plot synopses, summaries of individual scenes and notes on the main characters. Plot summaries are provided at the beginning of each scene to ensure that students understand the story, and a range of thought-provoking classroom activities engage your students in the plays. In addition, examination practice and background information on Elizabethan England are included to provide extra support for your planning.",9780198328728,,Children's Books / Drama,,Paperback,,,images/9780198328728.jpg,https://oup.com.pk/children-sbooks/drama/oxford-school-shakespeare-much-ado-about-nothing.html
Oxford School Shakespeare: Richard II,"Oxford School Shakespeare is the well-established series which helps all your students understand and enjoy Shakespeare&rsquo;s plays. All plays contain the complete, unabridged text, accompanied by clear and concise notes, and illustrations to help understanding.  

The plays contain clear student&rsquo;s notes with detailed explanations of difficult words and passages, plot synopses, summaries of individual scenes, and notes on the main characters. Plot summaries are provided at the beginning of each scene to ensure that students understand the story, and a range of thought-provoking classroom activities engage your students in the plays. In addition, examination practice and background information on Elizabethan England are included to provide extra support for your planning.
",Price available on request,"Bringing Shakespeare to all your students!

Editor: Roma Gill",9780199137008,,Children's Books / Drama,,Paperback,,,images/9780199137008.jpg,https://oup.com.pk/children-sbooks/drama/oxford-school-shakespeare-richard-ii.html
Literary Heritage Series for Young Readers: The Simurgh and the Birds,"The Simurgh and the Birds is the second book in the Literary Heritage Series for Young Readers. It is an abridged translation of Mantiq-ut-Tayr (Conference of the Birds) written in Persian by the Sufi poet, Fareed ud-Din Attar.  

Mantiq-ut-Tayr is one of the most brilliant works of the golden age of blossoming of Sufi philosophy and ideas in the medieval era. Told in a lively and engaging manner, and interspersed with vivid descriptions, The Simurgh and the Birds will capture the imagination of young people.  

The book is infused with the principles of morality. It brings the message of hope, happiness, peace, and harmony to the young generation.
",PKR 435,"A Selection from Mantiq-ul-Tayr by Shaikh Fareed ud-Din Attar

Translated and simplified by Fahmida Riaz",9780199069811,,Children's Books / Poetry,,Paperback,,,images/9780199069811.jpg,https://oup.com.pk/children-sbooks/poetry/the-simurgh-and-the-birds.html
Number Songs Student’s Book + CD,"Number Songs is a number book, written and designed especially for very young children. Through a lively combination of media&mdash;colourful illustrations, poetry, rhyme, song, and music&mdash;it introduces children to the concept of numbers. Accompanied by a interactive CD which makes the learning of numbers easy and fun, Number Songs is ideal for the home as well as for the nursery, kindergarten, or early primary level.
",PKR 335,Zara Mumtaz,9780195478006,,Children's Books / Poetry,,Paperback,,,images/9780195478006.jpg,https://oup.com.pk/children-sbooks/poetry/number-songs-student-s-book-cd.html
